Argument ID	Conclusion	Stance	Premise	Achievement	Power: dominance	Power: resources
A24381	We should ban telemarketing	against	['telemarketing', 'helps', 'introduce', 'customers', 'to', 'new', 'things', 'and', 'services', 'they', 'may', 'not', 'have', 'heard', 'of', 'had', 'they', 'not', 'been', 'prompted', 'into', 'the', 'subject.']	1	1	0
A24391	We should subsidize journalism	against	['if', 'journalism', 'is', 'good,', 'then', 'it', 'will', 'not', 'need', 'a', 'subsidy.', 'if', 'it', 'is', 'bad,', 'then', 'we', 'should', 'not', 'be', 'throwing', 'money', 'at', 'it', 'when', 'there', 'are', 'greater', 'needs', 'in', 'society', 'such', 'as', 'education,', 'health', 'care', 'and', 'housing.']	1	0	0
A24401	We should prohibit school prayer	against	['Prayer', 'can', 'be', 'a', 'good', 'way', 'to', 'unite', 'a', 'school', 'and', 'help', 'children', 'to', 'focus', 'on', 'the', 'day', 'ahead.']	1	0	0
A24403	We should end mandatory retirement	against	['mandatory', 'retirement', 'makes', 'sure', 'that', 'fresh', 'ideas', 'and', 'fresh', 'bodies', 'keep', 'flowing', 'through', 'business', 'which', 'is', 'a', 'good', 'thing.']	1	0	0
A24431	We should limit executive compensation	against	['by', 'the', 'time', 'people', 'are', 'at', 'executive', 'level', 'they', 'have', 'worked', 'long', 'and', 'hard', 'and', 'deserved', 'to', 'be', 'recompensed', 'for', 'their', 'work', 'and', 'ideas', 'at', 'a', 'fair', 'level.']	1	1	1
A24434	We should ban private military companies	against	['pmcs', 'can', 'provide', 'security', 'to', 'those', 'countries', 'and', 'organisations', 'that', 'need', 'protection', 'and', 'are', 'capable', 'of', 'paying', 'for', 'it,', 'so', 'should', 'not', 'be', 'banned']	1	0	1
A24437	We should end mandatory retirement	against	['people', 'working', 'longer', 'than', 'they', 'should', 'prevents', 'employers', 'from', 'hiring', 'new', 'people', 'who', 'might', 'be', 'more', 'useful']	1	0	0
A24438	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'not', 'be', 'abolished', 'as', 'they', 'ensure', 'that', 'those', 'who', 'have', 'had', 'an', 'original', 'idea,', 'financed', 'research', 'and', 'development', 'get', 'rewarded', 'for', 'their', 'effort', 'and', 'not', 'have', 'their', 'innovation', 'stolen']	1	0	1
A24443	We should ban the use of child actors	against	['with', 'proper', 'guidance', 'and', 'protection,', 'children', 'can', 'be', 'a', 'valuable', 'asset', 'to', 'the', 'artistic', 'process.']	1	0	0
A24446	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'are', 'a', 'way', 'for', 'nations', 'to', 'compete', 'in', 'a', 'friendly', 'way', 'and', 'to', 'encourage', 'people', 'of', 'all', 'ages', 'to', 'take', 'up', 'sport.']	1	0	0
A24456	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'good', 'medium', 'for', 'businesses', 'to', 'use', 'to', 'expand', 'their', 'client', 'base', 'and', 'make', 'more', 'people', 'aware', 'of', 'their', 'company', 'and', 'products,', 'thus', 'increasing', 'their', 'income']	1	1	1
A24457	We should ban algorithmic trading	against	['Algorithms', 'can', 'be', 'tested', 'against', 'historical', 'data,', 'helping', 'you', 'optimize', 'your', 'trading', 'strategy.']	1	0	1
A24465	We should abolish zoos	against	['zoos', 'are', 'a', 'way', 'of', 'protecting', 'endangered', 'species', 'from', 'extinction', 'and', 'allowing', 'scientific', 'research', 'to', 'combat', 'diseases', 'and', 'reintroduce', 'the', 'animals', 'back', 'into', 'the', 'wild.']	1	0	0
A24482	We should subsidize journalism	against	"['subsidizing', 'journalism', 'is', 'unfair.', ""you're"", 'basically', 'paying', 'someone', 'to', 'spread', 'your', 'own', 'beliefs.']"	1	0	0
A24491	We should ban human cloning	against	['we', 'should', 'allow', 'science', 'to', 'further', 'their', 'research', 'even', 'if', 'it', 'includes', 'human', 'cloning.']	1	0	0
A24492	We should abolish the Olympic Games	against	['this', 'is', 'the', 'only', 'wide', 'scale', 'event', 'where', 'all', 'countries', 'can', 'put', 'aside', 'all', 'differences', 'in', 'good', 'faith', 'and', 'fair', 'competition']	1	0	0
A25003	We should ban human cloning	against	['Human', 'cloning', 'could', 'provide', 'a', 'great', 'benefit', 'to', 'mankind', 'by', 'eradicating', 'illnesses', 'and', 'disease', 'through', 'replication', 'of', 'people', 'known', 'to', 'be', 'fit,', 'well', 'and', 'healthy.']	1	0	0
A25010	We should end the use of economic sanctions	against	['the', 'only', 'way', 'to', 'send', 'a', 'strong', 'message', 'to', 'countries', 'who', 'are', 'danger', 'for', 'our', 'western', 'world', 'is', 'economic', 'sanctions', 'which', 'are', 'most', 'effective', 'and', 'successful.']	1	1	0
A25016	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'will', 'function', 'as', 'a', 'new', 'form', 'of', 'public', 'transit', 'and', 'alleviate', 'congestion']	1	0	0
A25018	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'protect', 'the', 'small', 'guy', 'from', 'being', 'gobbled', 'up', 'by', 'large', 'companies', 'who', 'have', 'more', 'money', 'to', 'create', 'a', 'product.']	1	0	0
A25034	We should abolish zoos	against	['Zoos', 'provide', 'a', 'platform', 'for', 'people', 'to', 'understand', 'the', 'natural', 'and', 'animal', 'world.']	1	0	0
A25053	We should oppose collectivism	against	['collectivism', 'helps', 'encourage', 'those', 'who', 'are', 'minorities', 'and', 'may', 'not', 'be', 'able', 'to', 'have', 'luxuries', 'others', 'may', 'have.']	1	0	0
A25064	We should adopt a multi-party system	against	['a', 'multi-party', 'system', 'could', 'lead', 'to', 'more', 'situations', 'where', 'a', 'majority', 'is', 'not', 'reached.', 'this', 'means', 'that', 'it', 'could', 'be', 'harder', 'to', 'push', 'policies', 'through.']	1	0	0
A25067	We should abolish intellectual property rights	against	['people', 'should', 'have', 'a', 'right', 'of', 'ownership', 'to', 'their', 'creations,', 'ideas,', 'and', 'concepts', 'that', 'they', 'created', 'themselves.']	1	0	0
A25074	We should ban whaling	against	['There', 'is', 'still', 'a', 'vast', 'amount', 'of', 'scientific', 'knowledge', 'that', 'can', 'be', 'acquired', 'from', 'whaling.']	1	0	0
A25093	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'give', 'athletes', 'from', 'all', 'over', 'the', 'world', 'a', 'chance', 'to', 'compete', 'and', 'showcase', 'their', 'talents.']	1	0	0
A25099	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'should', 'never', 'be', 'abolished', 'in', 'order', 'to', 'protect', 'the', 'successes', 'of', 'a', 'businesses.']	1	0	1
A25108	We should ban the use of child actors	against	['children', 'should', 'be', 'free', 'to', 'do', 'what', 'they', 'want', 'with', 'their', 'consent', 'and', 'their', 'parents', 'consent']	1	0	0
A25110	We should limit executive compensation	against	['executive', 'compensation', 'is', 'a', 'way', 'to', 'reward', 'and', 'incentivize', 'the', 'top', 'employees.']	1	0	1
A25116	We should end mandatory retirement	against	['Mandatory', 'retirement', 'helps', 'combat', 'unemployment', 'among', 'young', 'people.']	1	0	0
A25121	We should limit executive compensation	against	"['executive', 'compensation', 'promotes', 'company', 'success', 'and', 'competition.', ""it's"", 'an', 'incentive', 'for', 'ceos', 'to', 'guide', 'the', 'company', 'and', 'help', 'the', 'company', 'do', 'well', 'and', 'make', 'money', 'for', 'all', 'employees.']"	1	0	1
A25127	We should ban the use of child actors	against	['many', 'child', 'actors', 'go', 'on', 'to', 'being', 'adult', 'actors', 'without', 'any', 'problems.', '', 'if', 'anything,', 'perhaps', 'more', 'screening', 'of', 'children', 'before', 'allowing', 'them', 'to', 'go', 'into', 'the', 'profession.']	1	0	0
A25143	We should end mandatory retirement	against	['Mandatory', 'retirement', 'ensures', 'that', 'companies', 'and', 'professions', 'are', 'constantly', 'infusing', 'their', 'workforces', 'with', 'fresh', 'talent.']	1	0	0
A25145	We should abolish the Olympic Games	against	['the', 'olympics', 'is', 'an', 'important', 'international', 'competition', 'that', 'represents', 'peaceful', 'cooperation', 'and', 'brings', 'together', 'the', 'world', 'in', 'friendly', 'competitive', 'sports', 'when', 'the', 'most', 'capable', 'are', 'rewarded', 'for', 'their', 'efforts.']	1	0	0
A25217	We should abolish intellectual property rights	against	['if', 'abolished', 'it', 'will', 'stiffle', 'creativity', 'and', 'advancement', 'because', 'there', 'will', 'be', 'no', 'incentive', 'if', 'intellectual', 'property', 'is', 'not', 'a', 'right.']	1	0	0
A25221	We should ban factory farming	against	['we', 'should', 'not', 'ban', 'factory', 'farming', 'because', 'it', 'gives', 'us', 'another', 'source', 'of', 'food.']	1	0	0
A25238	We should ban algorithmic trading	against	['algorithmic', 'trading', 'enables', 'trades', 'to', 'be', 'made', 'without', 'spikes', 'of', 'emotion', 'or', 'rage', 'on', 'the', 'part', 'of', 'the', 'trader,', 'therefore', 'it', 'can', 'only', 'be', 'seen', 'as', 'positive.']	1	0	1
A25272	We should ban telemarketing	against	['telemarkerting', 'provides', 'much', 'needed', '', 'jobs', 'to', 'people', 'without', 'other', 'skill', 'sets']	1	0	0
A25296	We should adopt a zero-tolerance policy in schools	against	"['there', 'should', 'be', 'some', 'leeway', 'for', 'pupils', 'otherwise', 'they', 'will', 'have', 'no', 'grounding', 'for', 'future', 'life', 'if', 'all', 'they', 'know', 'is', 'what', 'they', ""can't"", 'do', 'and', 'cannot', 'question', 'it.']"	1	0	0
A25299	We should abolish intellectual property rights	against	['the', 'rights', 'holder', 'would', 'make', 'less', 'money', 'could', 'their', 'creation', 'would', 'be', 'diluted', 'by', 'copycats']	1	0	1
A25319	We should ban human cloning	against	['can', 'lead', 'to', 'many', 'medical', 'breakthroughs', 'that', 'may', 'help', 'cure', 'and', 'or', 'treat', 'many', 'different', 'disease']	1	0	0
A25334	We should ban factory farming	against	['factory', 'farming', 'is', 'an', 'efficient', 'way', 'of', 'providing', 'affordable', 'for', 'for', 'people.', 'without', 'it', 'the', 'price', 'of', 'meat', 'will', 'escalate', 'and', 'will', 'be', 'beyond', 'the', 'pocket', 'of', 'many', 'people.']	1	0	0
A25338	We should abandon the use of school uniform	against	['the', 'school', 'uniform', 'makes', 'everyone', 'equal', 'and', 'increases', 'learning.']	1	0	0
A25342	We should ban telemarketing	against	['we', 'should', 'not', 'ban', 'telemarketing', '', 'since', 'it', 'would', 'eliminate', 'many', 'jobs.', 'it', 'also', 'is', 'an', 'effective', 'way', 'for', 'a', 'company', 'to', 'get', 'much', 'needed', 'leads', 'for', 'their', 'products', 'or', 'services', 'if', 'done', 'correctly.']	1	0	1
A25362	We should ban missionary work	against	['if', 'people', 'are', 'proud', 'of', 'their', 'religion', 'and', 'want', 'to', 'travel', 'and', 'spread', 'the', 'word,', 'they', 'should', 'be', 'able', 'to', 'freely.', 'first', 'amendment', 'rights!']	1	0	0
A25374	We should subsidize journalism	against	['subsidizing', 'journalism', 'will', 'create', 'biased', 'reporting']	1	1	0
A25375	We should introduce compulsory voting	against	['many', 'people', 'are', 'uninformed', 'about', 'the', 'issues', 'and', 'we', 'are', 'better', 'off', 'with', 'them', 'not', 'voting']	1	0	0
A25379	We should ban human cloning	against	['we', 'should', 'not', 'ban', 'human', 'cloning', 'because', 'the', 'potential', 'scientists', 'can', 'find', 'a', 'cure', 'for', 'a', 'disease']	1	0	0
A25410	We should abolish capital punishment	against	['Capital', 'punishment', 'creates', 'space', 'for', 'potential', 'rehabilitation', 'without', 'prison', 'over-population.']	1	1	0
A25420	We should subsidize journalism	against	['we', 'should', 'not', 'subsidize', 'journalism', 'because', 'it', 'acts', 'to', 'protect', 'poorly', 'run', 'and', 'inefficent', 'media', 'companies', 'from', 'normal', 'market', 'forces']	1	0	0
A25423	We should ban private military companies	against	['private', 'military', 'companies', 'are', 'more', 'efficient', 'than', 'government', 'run']	1	1	0
A25429	We should ban algorithmic trading	against	['algorithmic', 'trading', 'is', 'the', 'future', 'of', 'investing', 'and', 'can', 'lead', 'to', 'a', 'more', 'prosperous', 'economy', 'in', 'the', 'long', 'run.']	1	0	1
A25444	We should ban the use of child actors	against	['with', 'proper', 'safe-guards', 'in', 'place,', 'including', 'responsible', 'parenting', 'and', 'limited', 'working', 'hours,', 'there', 'is', 'no', 'reason', 'why', 'child', 'actors', 'cannot', 'lead', 'a', 'full', 'life', 'whilst', 'having', 'a', 'career.']	1	0	0
A25453	We should ban the use of child actors	against	['everyone', 'has', 'the', 'right', 'to', 'develop', 'their', 'maximum', 'potential', 'regardless', 'of', 'whether', 'they', 'are', 'children', 'or', 'adults.']	1	0	0
A25463	We should end mandatory retirement	against	"['we', ""shouldn't"", 'end', 'mandatory', 'retirement', 'it', 'helps', 'the', 'younger', 'generations', 'more', 'likely', 'to', 'find', 'jobs']"	1	0	0
A25496	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'are', 'vital', 'to', 'protect', 'innovation', 'from', 'those', 'wishing', 'to', 'exploit', 'it', 'further', 'along', 'the', 'developmental', 'cycle,', 'and', 'equally', 'vital', 'to', 'encourage', 'entrepreneurs', 'in', 'the', 'first', 'place.']	1	0	0
A26007	We should ban telemarketing	against	['telemarking', 'is', 'keeping', 'jobs', 'available', 'for', 'some']	1	0	1
A26018	We should abolish zoos	against	['zoos', 'protect', 'species', 'and', 'provide', 'learning']	1	0	0
A26027	We should ban the use of child actors	against	"['if', 'parents', 'agree', 'for', 'their', 'children', 'to', 'acting', 'in', 'movies,', ""can't"", 'see', 'any', 'problem', 'with', 'it.']"	1	0	0
A26036	We should ban factory farming	against	['factory', 'farming', 'provides', 'for', 'lower', 'cost', 'foods', 'to', 'be', 'sent', 'to', 'the', 'consumer,', 'allowing', 'for', 'ease', 'of', 'access', 'to', 'goods', 'by', 'those', 'with', 'minimal', 'incomes.']	1	0	0
A26037	We should ban cosmetic surgery	against	"['cosmetic', 'surgery', ""shouldn't"", 'be', 'banned', 'because', 'there', 'are', 'plenty', 'of', 'cases', 'and', 'times', 'when', 'someone', 'is', 'in', 'a', 'accident', 'and', 'they', 'actually', 'need', 'it', 'to', 'fix', 'their', 'appearance.']"	1	0	0
A26047	We should adopt a zero-tolerance policy in schools	against	['children', 'are', 'still', 'growing', 'and', 'forming', 'their', 'own', 'personalities', '-', 'a', 'zero-tolerance', 'policy', 'allows', 'no', 'room', 'for', 'mistakes,', 'at', 'a', 'time', 'when', 'children', 'are', 'testing', 'boundaries', 'and', 'they', 'need', 'some', 'flexibility', 'to', 'develop']	1	0	0
A26048	We should introduce compulsory voting	against	"['people', 'who', ""don't"", 'want', 'to', 'vote', 'and', ""won't"", 'take', 'it', 'seriously', 'should', 'not', 'be', 'forced', 'to', 'vote', 'because', 'they', 'will', 'vote', 'frivolously.']"	1	1	0
A26058	We should ban cosmetic surgery	against	['for', 'some', 'people', 'who', 'suffer', 'from', 'poor', 'self', 'esteem,', 'cosmetic', 'surgery', 'can', 'offer', 'hope.']	1	0	0
A27001	We should ban telemarketing	against	['we', 'should', 'not', 'ban', 'telemarketing', 'because', 'it', 'is', 'a', 'way', 'for', 'a', 'company', 'to', 'get', 'business', 'and', 'it', 'also', 'provides', 'people', 'with', 'jobs.']	1	0	1
A27002	We should adopt an austerity regime	against	['an', 'austerity', 'regime', 'will', 'only', 'cause', 'a', 'small', 'benefit', 'for', 'a', 'small', 'time', 'and', 'should', 'not', 'be', 'utilized', 'at', 'this', 'time']	1	0	0
A27004	We should limit executive compensation	against	['executive', 'compensation', 'provides', 'incentive', 'for', 'people', 'to', 'take', 'on', 'high', 'responsibliity', 'positions', 'that', 'drive', 'the', 'economy', 'to', 'new', 'heights', 'creating', 'even', 'more', 'wealth.']	1	0	1
A27016	We should ban telemarketing	against	['it', 'is', 'an', 'effective', 'method', 'for', 'lead', 'generation', 'and', 'qualification', 'for', 'marketing.']	1	0	0
A27023	We should legalize cannabis	against	"['it', 'is', 'a', 'gateway', 'drug,', 'and', 'we', ""don't"", 'want', 'to', 'encourage', 'people', 'to', 'go', 'down', 'this', 'dangerous', 'path.']"	1	0	0
A27030	We should ban the use of child actors	against	['child', 'actors', 'should', 'not', 'be', 'banned', 'just', 'because', 'of', 'a', 'few', 'bad', 'apples.', '', 'with', 'good', 'direction,', 'these', 'actors', 'can', 'go', 'on', 'to', 'pay', 'their', 'own', 'college', 'costs', 'and', 'become', 'responsible', 'citizens.']	1	0	0
A27036	We should ban factory farming	against	['factory', 'farming', 'produces', 'more', 'quantity', 'resulting', 'in', 'lower', 'prices', 'and', 'more', 'choices.']	1	0	0
A27045	We should abolish intellectual property rights	against	"['people', 'have', 'a', 'right', 'to', 'protect', 'their', 'ip', 'from', 'larger', 'corporations', 'who', 'have', 'the', 'finances', 'to', 'exploit', 'other', ""people's"", 'ip', 'for', 'their', 'own', 'financial', 'gain.']"	1	1	1
A27048	We should oppose collectivism	against	['collectivism', 'should', 'be', 'encouraged', 'as', 'people', 'work', 'better', 'together', 'in', 'teams']	1	0	0
A27052	We should ban algorithmic trading	against	['algorithmic', 'trading', 'makes', 'getting', 'orders', 'out', 'faster']	1	0	0
A27064	We should ban algorithmic trading	against	['algorithmic', 'trading', 'produces', 'better', 'and', 'more', 'predictable', 'results', 'than', 'conventional', 'trading']	1	0	0
A27090	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'cost-effective', 'way', 'of', 'helping', 'businesses', 'reach', 'an', 'audience.']	1	1	0
A27096	We should introduce compulsory voting	against	['compulsory', 'voting', 'would', 'only', 'cause', 'uneducated', 'votes', 'to', 'be', 'cast', 'and', 'not', 'be', 'a', 'real', 'benefit', 'to', 'the', 'country.']	1	1	0
A27118	We should subsidize Wikipedia	against	['we', 'should', 'not', 'subsidize', 'wikipedia', 'because', 'the', 'information', 'contained', 'in', 'it', 'is', 'not', 'validated.', 'if', 'published', 'information', 'is', 'going', 'to', 'be', 'subsidized', 'then', 'it', 'should', 'be', 'from', 'accredited', 'sources.']	1	1	0
A27143	We should abolish the Olympic Games	against	['the', 'olympic', 'games', 'encourage', 'sports', 'all', 'around', 'the', 'world']	1	0	0
A27152	We should end mandatory retirement	against	['older', 'workers', 'are', 'not', 'as', 'efficient', 'as', 'they', 'age.', 'there', 'comes', 'a', 'point', 'where', 'they', 'need', 'to', 'retire', 'and', 'allow', 'more', 'able', 'bodied', 'younger', 'people', 'to', 'take', 'these', 'jobs.']	1	0	0
A27156	We should ban telemarketing	against	['telemarketing', 'is', 'a', 'vital', 'tool', 'for', 'businesses', 'to', 'use', 'to', 'grow.', 'this', 'in', 'turn', 'helps', 'the', 'economy.']	1	0	1
A27174	We should ban private military companies	against	['private', 'military', 'companies', 'are', 'trained', 'for', 'combat', 'and', 'can', 'assist', 'the', 'governmental', 'military', 'groups']	1	0	0
A27176	We should introduce compulsory voting	against	['forcing', 'people', 'to', 'vote', 'will', 'cause', 'an', 'unwanted', 'outcome', 'in', 'elections.', 'having', 'no', 'vote', 'is', 'as', 'much', 'speech', 'as', 'voting.']	1	0	0
A27179	We should end mandatory retirement	against	['mandatory', 'retirement', 'ensures', 'there', 'are', 'places', 'in', 'the', 'workplace', 'for', 'those', 'who', 'are', 'starting', 'their', 'careers']	1	0	0
A27198	We should oppose collectivism	against	['we', 'should', 'not', 'oppose', 'this', 'because', 'groups', 'are', 'what', 'make', 'society', 'and', 'should', 'be', 'recognised', 'all', 'together.']	1	0	0
A27199	We should end the use of economic sanctions	against	['economic', 'sanctions', 'are', 'a', 'good', 'way', 'to', 'get', 'things', 'to', 'happen', 'in', 'a', 'target', 'area']	1	1	0
A27204	We should adopt gender-neutral language	against	['there', 'are', 'two', 'genders', 'and', 'it', 'is', 'not', 'offensive', 'to', 'use', 'those', 'two', 'descriptions', 'when', 'talking', 'about', 'people,', 'it', 'is', 'ridiculous', 'to', 'attempt', 'to', 'include', 'every', 'possible', 'gender', 'identity.']	1	0	0
A27250	We should ban targeted killing	against	['we', 'should', 'not', 'ban', 'targeted', 'killing', 'as', 'this', 'is', 'an', 'effective', 'way', 'to', 'extinguish', 'terrorist', 'threats', 'etc', 'and', 'the', 'use', 'of', 'drones', 'helps', 'to', 'reduce', 'civilian', 'casualties.']	1	0	0
A27255	We should abolish intellectual property rights	against	['removing', 'ip', 'rights', 'would', 'cause', 'a', 'free', 'for', 'all', 'and', 'no', 'one', 'will', 'have', 'the', 'incentive', 'to', 'do', 'anything', 'since', 'it', 'can', 'just', 'be', 'taken', 'by', 'someone', 'else']	1	0	0
A27273	We should subsidize space exploration	against	['Space', 'exploration', 'is', 'a', 'field', 'which', 'the', 'private', 'sector', 'is', 'fully', 'capable', 'to', 'fulfill,', 'as', 'Elon', 'Musk', 'shows', 'us.']	1	0	0
A27281	We should ban telemarketing	against	"['i', ""don't"", 'think', 'that', 'is', 'a', 'good', 'idea', 'to', 'ban', 'telemarketing', ',', 'there', 'are', 'people', 'working', 'in', 'this', 'kind', 'of', 'jobs', 'and', 'they', 'are', 'good', 'at', 'what', 'they', 'do', ',', 'most', 'of', 'the', 'time', 'they', 'advertise', 'very', 'well.']"	1	0	0
A27287	We should ban factory farming	against	['factory', 'farming', 'is', 'a', 'necessary', 'tactic', 'to', 'provide', 'the', 'food', 'resources', 'our', 'population', 'requires,', 'it', 'does', 'not', 'need', 'to', 'be', 'cruel,', 'it', 'can', 'merely', 'be', 'efficient']	1	0	0
A27300	We should ban factory farming	against	['we', 'need', 'to', 'feed', 'a', 'large', 'population', '&', 'factory', 'farming', 'helps', 'ensure', 'we', '', 'can', 'do', 'that']	1	0	0
A27320	We should subsidize student loans	against	['wider', 'availability', 'of', 'student', 'loans', 'creates', 'a', 'glut', 'of', 'over-educated,', 'under-employed', 'individuals', 'contributing', 'less', 'to', 'society', '-', 'money', 'would', 'be', 'better', 'investing', 'in', 'vocational', 'education.']	1	0	0
A27324	We should ban missionary work	against	['missionary', 'work', 'is', 'important', 'because', 'it', 'gives', 'aid', 'to', 'third-world', 'and', 'poor', 'people', 'that', 'might', 'otherwise', 'be', 'ignored', 'by', 'society.']	1	0	0
A27330	We should introduce compulsory voting	against	['people', 'who', 'have', 'no', 'clue', 'about', 'the', 'issues', 'and', 'people', 'who', 'are', 'not', 'into', 'politics', 'would', 'be', 'voting', 'for', 'someone', 'they', 'know', 'nothing', 'about.']	1	0	0
A27338	We should ban private military companies	against	['a', 'lot', 'of', 'private', 'resources', 'are', 'needed', 'for', 'military', 'campaigns,', 'such', 'as', 'weapon', 'manufacture.', 'using', 'a', 'private', 'military', 'company', 'is', 'no', 'different.']	1	0	0
A27353	We should end the use of economic sanctions	against	['economic', 'sanctions', 'help', 'end', 'bad', 'behaviors.']	1	1	0
A27355	We should ban algorithmic trading	against	['we', 'should', 'not', 'put', 'up', 'barriers', 'to', 'what', 'is', 'essentially', 'the', 'application', 'of', 'technology', 'and', 'intelligent', 'application', 'of', 'maths', 'to', 'trading.', 'this', 'prevents', 'progression']	1	0	0
A27359	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'will', 'be', 'highly', 'beneficial', 'in', 'reducing', 'the', 'congestion', 'of', 'larger', 'cities']	1	0	0
A27378	We should abolish intellectual property rights	against	['intellectual', 'property', 'rights', 'protects', 'the', 'ideas', 'that', 'will', 'lead', 'to', 'a', 'solid', 'invention/investment', 'and', 'therefore', 'need', 'to', 'be', 'protected,', 'not', 'abolished.']	1	0	1
A27382	We should abolish zoos	against	['zoos', 'are', 'vital', 'for', 'research', 'into', 'species', 'and', 'preventing', 'their', 'extinction', 'and', 'should', 'therefore', 'not', 'be', 'banned.']	1	0	0
A27392	We should legalize prostitution	against	['Legalizing', 'prostitution', 'would', 'result', 'in', 'an', 'increased', 'number', 'of', 'women', 'being', 'forced', 'into', 'sex', 'slavery.', 'It', 'would', 'also', 'make', 'it', 'harder', 'to', 'hunt', 'down', 'traffickers.']	1	0	0
A27428	We should subsidize student loans	against	"['student', 'loans', ""shouldn't"", 'be', 'subsidized', 'because', ""you're"", 'limited', 'in', 'the', 'amount', 'that', 'you', 'can', 'borrow']"	1	1	1
A27456	We should ban missionary work	against	['missionaries', 'help', 'the', 'less', 'fortunate', 'in', 'third', 'world', 'countries,', 'such', 'as', 'setting', 'up', 'schools', 'and', 'clinics.']	1	0	0
A27466	We should ban fast food	against	['Fast', 'food', 'provides', 'people', 'with', 'jobs', 'and', 'is', 'convenient', 'for', 'busy', 'families.']	1	0	0
A27497	We should ban telemarketing	against	['telemarketing', 'is', 'still', 'a', 'useful', 'sales', 'tactic']	1	0	0
A28019	We should adopt gender-neutral language	against	"['gender', 'neutral', 'language', 'causes', 'confusion', 'and', 'is', 'taking', 'political', 'correctness', 'too', 'far,', 'by', 'all', 'means', 'allow', 'people', 'to', 'be', 'referred', 'to', 'by', 'their', 'preferred', 'gender', 'but', 'people', 'are', 'not', ""'neutral.'""]"	1	0	0
A28025	We should ban the use of child actors	against	['child', 'actors', 'are', 'needed', 'in', 'all', 'types', 'of', 'film', 'and', 'movies', 'and', 'therefore', 'should', 'not', 'be', 'banned.']	1	0	0
A28033	We should ban algorithmic trading	against	['there', 'is', 'no', 'reason', 'why', 'algorithmic', 'trading', 'should', 'be', 'banned', ',', 'it', 'creates', 'beneficial', 'trading', 'deals', 'and', 'profits', 'for', 'those', 'in', 'the', 'finance', 'sector,', 'and', 'can', 'enhance', 'the', 'value', 'of', 'pension', 'funds', 'for', 'instance.']	1	0	1
A28044	We should ban cosmetic surgery for minors	against	['cosmetic', 'surgery', 'can', 'have', 'an', 'enormous', 'impact', 'on', 'increasing', 'self', 'esteem,', 'minors', 'should', 'be', 'allowed', 'to', 'benefit', 'from', 'this', 'as', 'well']	1	0	0
A28068	We should limit executive compensation	against	['an', 'owner', 'of', 'a', 'company', 'should', 'be', 'allowed', 'to', 'make', 'as', 'much', 'money', 'as', 'possible']	1	1	1
A28077	We should adopt a multi-party system	against	['multi-party', 'systems', 'fragments', 'power', 'so', 'much', 'that', 'nothing', 'ever', 'gets', 'done', 'and', 'government', 'is', 'rendered', 'ineffectual.']	1	0	0
A28103	We should ban cosmetic surgery	against	"['cosmetic', 'surgery', 'increases', ""women's"", 'self-esteem', 'and', 'makes', 'them', 'more', 'self-confident']"	1	0	0
A28114	We should stop the development of autonomous cars	against	['autonomous', 'cars', 'will', 'facilitate', 'long', 'commute', 'riding']	1	0	0
A28123	We should abolish zoos	against	['zoos', 'are', 'good', 'source', 'of', 'information', 'for', 'the', 'public', 'to', 'learn', 'about', 'animals', 'up', 'close']	1	0	0
A28142	We should abolish intellectual property rights	against	['abolishing', 'intellectual', 'property', 'rights', 'removes', 'the', 'financial', 'incentive', 'to', 'innovation.']	1	0	1
A28146	We should ban telemarketing	against	"['if', 'it', 'is', 'for', 'a', 'specific', 'product', 'from', 'a', 'list', 'of', 'people', ""who've"", 'purchased', 'it', 'before', 'it', 'offers', 'the', 'product', 'to', 'the', 'customer']"	1	0	0
A28147	We should ban telemarketing	against	['banning', 'telemarketing', 'would', 'destroy', 'many', 'businesses', 'leading', 'to', 'masses', 'of', 'forced', 'redundancies.']	1	0	0
A28154	We should abolish intellectual property rights	against	"['we', ""shoudn't"", 'abolish', 'intellectual', 'property', 'rights', 'because', 'a', 'person', 'should', 'have', 'the', 'rights', 'to', 'change', 'and', 'make', 'plans', 'on', 'something', 'that', 'they', 'own', 'without', 'worrying', 'about', 'someone', 'else', 'stepping', 'in.']"	1	0	0
A28162	We should ban cosmetic surgery for minors	against	['More', 'investment', 'into', 'cosmetic', 'surgery', 'has', 'overflow', 'benefits', 'for', 'reconstructive', 'and', 'general', 'surgery', 'to', 'due', 'innovative', 'technology', 'and', 'techniques.']	1	0	0
A28181	We should adopt libertarianism	against	['government', 'is', 'needed.', 'it', 'provides', 'the', 'institutions', 'that', 'can', 'better', 'serve', 'the', 'public.', 'this', 'can', 'be', 'done', 'through', 'good', 'taxation', 'policy', 'and', 'good', 'programs.']	1	1	0
